TEAM,DATE,MATCHUP,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
PHI,03/21/2013,PHI @ DEN,L,240,100,43,78,55.1,7,18,38.9,7,11,63.6,7,27,34,27,13,5,22,22,1
CHI,03/21/2013,CHI vs. POR,L,239,89,39,89,43.8,4,14,28.6,7,11,63.6,9,32,41,30,8,4,8,16,-10
MIN,03/21/2013,MIN @ SAC,L,240,98,41,98,41.8,1,19,5.3,15,18,83.3,17,28,45,27,7,2,12,23,-3
DEN,03/21/2013,DEN vs. PHI,W,240,101,37,76,48.7,7,11,63.6,20,27,74.1,11,23,34,18,13,8,19,19,-1
TOR,03/20/2013,TOR @ CHA,L,240,101,35,83,42.2,5,22,22.7,26,26,100,15,30,45,18,7,9,16,27,-6
PHI,03/20/2013,PHI @ LAC,L,241,72,29,79,36.7,6,20,30,8,10,80,10,27,37,22,6,4,19,19,-29
UTA,03/20/2013,UTA @ HOU,L,241,93,36,79,45.6,5,17,29.4,16,20,80,5,31,36,19,9,5,14,22,-7
WAS,03/20/2013,WAS @ PHX,W,241,88,33,68,48.5,6,15,40,16,25,64,6,35,41,22,7,4,21,22,9
ORL,03/20/2013,ORL @ NYK,L,240,94,38,79,48.1,5,17,29.4,13,18,72.2,14,28,42,18,7,0,16,13,-12
BKN,03/20/2013,BKN @ DAL,W,241,113,45,89,50.6,7,21,33.3,16,21,76.2,13,32,45,21,6,2,9,15,17
HOU,03/20/2013,HOU vs. UTA,W,239,100,34,76,44.7,6,23,26.1,26,32,81.3,9,35,44,15,10,4,15,23,7
OKC,03/20/2013,OKC @ MEM,L,265,89,30,84,35.7,2,18,11.1,27,32,84.4,14,32,46,9,7,7,15,28,-1
CHA,03/20/2013,CHA vs. TOR,W,241,107,35,75,46.7,8,16,50,29,40,72.5,13,29,42,21,10,7,12,26,6
SAS,03/20/2013,SAS vs. GSW,W,239,104,41,85,48.2,8,26,30.8,14,15,93.3,8,30,38,27,9,7,12,13,11
LAC,03/20/2013,LAC vs. PHI,W,240,101,41,78,52.6,6,20,30,13,19,68.4,8,36,44,24,13,3,14,16,29
MIL,03/20/2013,MIL @ ATL,L,241,90,37,99,37.4,8,19,42.1,8,11,72.7,16,30,46,20,7,8,10,17,-8
MEM,03/20/2013,MEM vs. OKC,W,264,90,32,89,36,6,15,40,20,24,83.3,19,35,54,11,5,5,19,27,1
PHX,03/20/2013,PHX vs. WAS,L,240,79,28,83,33.7,3,15,20,20,22,90.9,13,27,40,17,11,2,13,17,-9
CLE,03/20/2013,CLE vs. MIA,L,239,95,37,81,45.7,7,21,33.3,14,17,82.4,15,27,42,20,8,2,16,25,-3
NOH,03/20/2013,NOH vs. BOS,W,240,87,31,71,43.7,5,16,31.3,20,26,76.9,11,34,45,20,7,7,18,17,1
NYK,03/20/2013,NYK vs. ORL,W,240,106,40,76,52.6,15,34,44.1,11,16,68.8,10,24,34,20,8,2,11,18,12
BOS,03/20/2013,BOS @ NOH,L,239,86,33,72,45.8,4,14,28.6,16,17,94.1,4,24,28,20,13,6,13,18,-1
GSW,03/20/2013,GSW @ SAS,L,240,93,37,84,44,6,12,50,13,15,86.7,12,27,39,16,9,4,16,17,-11
ATL,03/20/2013,ATL vs. MIL,W,240,98,38,79,48.1,8,18,44.4,14,17,82.4,9,38,47,26,7,6,16,15,8
DAL,03/20/2013,DAL vs. BKN,L,241,96,40,80,50,7,19,36.8,9,15,60,7,27,34,19,5,3,11,20,-17
MIA,03/20/2013,MIA @ CLE,W,239,98,32,72,44.4,12,29,41.4,22,30,73.3,11,23,34,21,9,6,13,20,3
DEN,03/19/2013,DEN @ OKC,W,240,114,43,96,44.8,4,21,19,24,29,82.8,17,35,52,23,10,4,12,23,10
ORL,03/19/2013,ORL @ IND,L,241,73,28,88,31.8,3,15,20,14,21,66.7,10,32,42,12,7,7,10,22,-22
OKC,03/19/2013,OKC vs. DEN,L,242,104,37,85,43.5,4,25,16,26,31,83.9,12,33,45,21,8,8,14,24,-10
IND,03/19/2013,IND vs. ORL,W,239,95,34,87,39.1,6,23,26.1,21,24,87.5,15,48,63,18,4,6,15,21,22
SAC,03/19/2013,SAC vs. LAC,W,240,116,37,73,50.7,14,28,50,28,34,82.4,8,29,37,25,8,1,15,25,15
POR,03/19/2013,POR @ MIL,L,240,95,36,83,43.4,13,26,50,10,13,76.9,13,27,40,24,6,1,17,14,-7
MIL,03/19/2013,MIL vs. POR,W,239,102,42,87,48.3,9,19,47.4,9,13,69.2,15,28,43,29,8,8,11,12,7
LAC,03/19/2013,LAC @ SAC,L,242,101,36,80,45,9,26,34.6,20,26,76.9,11,26,37,30,10,4,17,24,-15
BOS,03/18/2013,BOS vs. MIA,L,240,103,39,72,54.2,10,21,47.6,15,24,62.5,4,29,33,24,9,7,20,26,-2
NOH,03/18/2013,NOH vs. GSW,L,242,72,28,83,33.7,3,17,17.6,13,13,100,13,28,41,17,10,5,13,13,-21
CLE,03/18/2013,CLE vs. IND,L,241,90,35,92,38,6,24,25,14,21,66.7,16,29,45,21,6,7,11,21,-21
ATL,03/18/2013,ATL vs. DAL,L,239,113,42,75,56,8,21,38.1,21,29,72.4,5,26,31,26,7,2,15,15,-14
MEM,03/18/2013,MEM vs. MIN,W,239,92,40,82,48.8,5,16,31.3,7,11,63.6,11,38,49,19,6,10,13,21,15
LAL,03/18/2013,LAL @ PHX,L,240,76,29,87,33.3,5,22,22.7,13,16,81.3,14,31,45,15,10,1,18,13,-23
DET,03/18/2013,DET vs. BKN,L,240,82,34,78,43.6,1,18,5.6,13,15,86.7,10,23,33,20,6,4,15,21,-37
MIA,03/18/2013,MIA @ BOS,W,240,105,42,85,49.4,7,20,35,14,21,66.7,10,29,39,25,11,7,14,18,2
PHX,03/18/2013,PHX vs. LAL,W,240,99,42,87,48.3,8,20,40,7,15,46.7,14,41,55,21,10,7,16,16,23
MIN,03/18/2013,MIN @ MEM,L,240,77,29,86,33.7,6,24,25,13,18,72.2,14,31,45,14,7,4,11,12,-15
DEN,03/18/2013,DEN @ CHI,W,264,119,46,100,46,7,20,35,20,27,74.1,20,33,53,26,10,5,13,19,1
GSW,03/18/2013,GSW @ NOH,W,239,93,35,70,50,10,19,52.6,13,15,86.7,6,38,44,21,6,7,16,20,21
IND,03/18/2013,IND @ CLE,W,240,111,39,88,44.3,8,22,36.4,25,29,86.2,15,42,57,29,8,9,14,16,21
NYK,03/18/2013,NYK @ UTA,W,241,90,32,69,46.4,8,23,34.8,18,25,72,8,26,34,18,9,5,12,21,7
DAL,03/18/2013,DAL @ ATL,W,240,127,51,89,57.3,13,22,59.1,12,14,85.7,10,29,39,33,7,3,12,20,14
BKN,03/18/2013,BKN @ DET,W,238,119,45,83,54.2,9,21,42.9,20,23,87,13,28,41,21,9,8,9,17,37
CHI,03/18/2013,CHI vs. DEN,L,264,118,47,96,49,8,21,38.1,16,19,84.2,12,30,42,29,7,11,14,21,-1
POR,03/18/2013,POR @ PHI,L,239,100,38,90,42.2,12,28,42.9,12,14,85.7,12,34,46,26,5,6,13,14,-1
WAS,03/18/2013,WAS @ CHA,L,240,114,43,81,53.1,6,15,40,22,29,75.9,14,27,41,27,6,5,17,26,-5
UTA,03/18/2013,UTA vs. NYK,L,240,83,29,76,38.2,9,19,47.4,16,24,66.7,19,27,46,17,10,5,17,23,-7
CHA,03/18/2013,CHA vs. WAS,W,240,119,42,79,53.2,9,22,40.9,26,33,78.8,8,23,31,32,9,5,11,20,5
PHI,03/18/2013,PHI vs. POR,W,241,101,43,86,50,5,16,31.3,10,13,76.9,8,35,43,31,7,8,13,15,1
MIN,03/17/2013,MIN vs. NOH,W,239,97,36,64,56.3,5,15,33.3,20,27,74.1,7,20,27,18,8,10,18,19,2
ORL,03/17/2013,ORL @ MIL,L,240,109,47,93,50.5,5,21,23.8,10,15,66.7,11,33,44,21,10,4,12,21,-6
NOH,03/17/2013,NOH @ MIN,L,239,95,39,85,45.9,5,13,38.5,12,16,75,20,21,41,20,10,3,18,26,-2
DAL,03/17/2013,DAL vs. OKC,L,241,101,38,83,45.8,9,21,42.9,16,16,100,8,26,34,18,13,2,14,20,-6
OKC,03/17/2013,OKC @ DAL,W,239,107,39,80,48.8,5,21,23.8,24,30,80,12,34,46,17,9,8,16,17,6
MIL,03/17/2013,MIL vs. ORL,W,240,115,40,90,44.4,12,27,44.4,23,26,88.5,13,33,46,25,6,3,14,13,6
LAL,03/17/2013,LAL vs. SAC,W,241,113,41,72,56.9,12,28,42.9,19,29,65.5,6,37,43,28,2,7,13,12,11
MIA,03/17/2013,MIA @ TOR,W,241,108,39,67,58.2,10,22,45.5,20,29,69,2,24,26,31,8,2,12,14,17
GSW,03/17/2013,GSW @ HOU,W,241,108,44,96,45.8,13,26,50,7,9,77.8,8,42,50,27,7,6,10,17,30
NYK,03/17/2013,NYK @ LAC,L,240,80,29,81,35.8,12,26,46.2,10,14,71.4,7,32,39,21,7,1,9,27,-13
LAC,03/17/2013,LAC vs. NYK,W,241,93,34,75,45.3,8,28,28.6,17,31,54.8,12,39,51,20,5,8,12,18,13
SAC,03/17/2013,SAC @ LAL,L,240,102,42,96,43.8,10,31,32.3,8,8,100,7,26,33,21,7,3,5,22,-11
HOU,03/17/2013,HOU vs. GSW,L,239,78,28,86,32.6,9,35,25.7,13,16,81.3,12,36,48,16,6,5,15,15,-30
TOR,03/17/2013,TOR vs. MIA,L,239,91,39,94,41.5,2,20,10,11,12,91.7,24,27,51,15,5,2,16,21,-17
BKN,03/17/2013,BKN vs. ATL,L,240,93,36,86,41.9,8,23,34.8,13,16,81.3,17,33,50,17,7,1,16,14,-12
ATL,03/17/2013,ATL @ BKN,W,241,105,44,84,52.4,8,21,38.1,9,13,69.2,9,29,38,30,14,5,11,20,12
PHI,03/16/2013,PHI vs. IND,W,240,98,39,79,49.4,6,13,46.2,14,19,73.7,9,32,41,28,6,14,12,21,7
BOS,03/16/2013,BOS vs. CHA,W,241,105,41,79,51.9,10,15,66.7,13,20,65,10,32,42,28,6,8,13,21,17
POR,03/16/2013,POR vs. DET,W,240,112,41,86,47.7,7,19,36.8,23,24,95.8,12,33,45,25,6,4,9,20,11
UTA,03/16/2013,UTA vs. MEM,W,239,90,31,71,43.7,5,16,31.3,23,31,74.2,7,31,38,18,7,4,5,21,6
CLE,03/16/2013,CLE @ SAS,L,241,113,43,85,50.6,7,15,46.7,20,31,64.5,9,20,29,22,13,4,10,27,-6
DET,03/16/2013,DET @ POR,L,240,101,40,76,52.6,5,17,29.4,16,24,66.7,7,26,33,19,7,3,13,22,-11
PHX,03/16/2013,PHX @ WAS,L,242,105,42,88,47.7,6,21,28.6,15,20,75,17,31,48,19,5,4,14,15,-22
WAS,03/16/2013,WAS vs. PHX,W,240,127,48,93,51.6,14,21,66.7,17,20,85,15,27,42,30,6,3,10,18,22
MEM,03/16/2013,MEM @ UTA,L,239,84,33,77,42.9,4,12,33.3,14,22,63.6,11,31,42,14,4,6,11,22,-6
CHA,03/16/2013,CHA @ BOS,L,241,88,34,76,44.7,7,20,35,13,21,61.9,6,29,35,23,7,7,12,17,-17
IND,03/16/2013,IND @ PHI,L,240,91,34,88,38.6,6,16,37.5,17,21,81,18,29,47,25,5,3,13,20,-7
SAS,03/16/2013,SAS vs. CLE,W,239,119,45,78,57.7,6,17,35.3,23,29,79.3,11,32,43,32,7,7,18,21,6
MIA,03/15/2013,MIA @ MIL,W,240,107,41,79,51.9,7,15,46.7,18,22,81.8,8,33,41,24,7,5,11,13,13
LAL,03/15/2013,LAL @ IND,W,240,99,33,78,42.3,13,26,50,20,30,66.7,7,41,48,27,9,8,15,17,6
OKC,03/15/2013,OKC vs. ORL,W,241,117,42,76,55.3,4,13,30.8,29,43,67.4,8,44,52,21,6,4,17,16,13
DEN,03/15/2013,DEN vs. MEM,W,239,87,35,77,45.5,1,12,8.3,16,22,72.7,13,29,42,18,8,10,16,17,7
MIL,03/15/2013,MIL vs. MIA,L,240,94,33,89,37.1,9,25,36,19,21,90.5,19,29,48,18,6,4,10,16,-13
GSW,03/15/2013,GSW vs. CHI,L,241,95,34,76,44.7,3,14,21.4,24,30,80,7,27,34,16,8,7,12,17,-18
CHA,03/15/2013,CHA @ TOR,L,240,78,26,80,32.5,6,22,27.3,20,29,69,15,21,36,14,14,3,13,18,-14
NOH,03/15/2013,NOH @ WAS,L,240,87,35,80,43.8,3,19,15.8,14,19,73.7,11,29,40,15,6,0,11,21,-9
CLE,03/15/2013,CLE @ DAL,L,241,86,34,78,43.6,7,16,43.8,11,18,61.1,7,32,39,18,11,2,18,12,-10
ORL,03/15/2013,ORL @ OKC,L,239,104,40,92,43.5,7,27,25.9,17,21,81,7,26,33,12,12,0,10,23,-13
TOR,03/15/2013,TOR vs. CHA,W,241,92,33,68,48.5,3,10,30,23,27,85.2,10,36,46,16,6,8,19,23,14
DAL,03/15/2013,DAL vs. CLE,W,241,96,41,82,50,7,21,33.3,7,11,63.6,8,38,46,25,7,6,16,19,10
IND,03/15/2013,IND vs. LAL,L,239,93,37,99,37.4,12,27,44.4,7,9,77.8,17,37,54,17,6,6,16,26,-6
CHI,03/15/2013,CHI @ GSW,W,240,113,43,83,51.8,8,16,50,19,22,86.4,11,32,43,28,8,0,14,22,18
ATL,03/15/2013,ATL vs. PHX,W,243,107,41,84,48.8,12,23,52.2,13,16,81.3,8,33,41,27,14,4,20,19,13
MEM,03/15/2013,MEM @ DEN,L,240,80,30,85,35.3,4,12,33.3,16,19,84.2,20,27,47,16,8,5,14,22,-7
PHX,03/15/2013,PHX @ ATL,L,239,94,35,79,44.3,3,19,15.8,21,31,67.7,11,35,46,20,10,2,24,24,-13
HOU,03/15/2013,HOU vs. MIN,W,240,108,36,74,48.6,11,31,35.5,25,31,80.6,12,32,44,25,7,2,18,20,8
WAS,03/15/2013,WAS vs. NOH,W,241,96,36,72,50,9,20,45,15,19,78.9,9,30,39,23,5,7,12,18,9
MIN,03/15/2013,MIN @ HOU,L,241,100,39,81,48.1,6,24,25,16,20,80,9,27,36,25,6,7,13,25,-8
POR,03/14/2013,POR vs. NYK,W,239,105,40,78,51.3,10,28,35.7,15,21,71.4,9,35,44,24,8,6,14,16,15
DAL,03/14/2013,DAL @ SAS,L,239,91,37,83,44.6,8,19,42.1,9,10,90,6,29,35,21,10,10,11,23,-1
NYK,03/14/2013,NYK @ POR,L,240,90,36,82,43.9,7,25,28,11,17,64.7,11,29,40,20,10,2,12,21,-15
SAS,03/14/2013,SAS vs. DAL,W,241,92,37,84,44,5,13,38.5,13,17,76.5,11,38,49,31,7,4,15,10,1
PHX,03/13/2013,PHX @ HOU,L,240,81,34,81,42,6,21,28.6,7,10,70,5,24,29,20,13,7,20,20,-30
MIL,03/13/2013,MIL @ WAS,L,240,93,39,85,45.9,6,18,33.3,9,12,75,11,33,44,23,8,4,14,22,-13
MEM,03/13/2013,MEM @ LAC,W,240,96,37,68,54.4,6,12,50,16,21,76.2,10,21,31,20,8,3,12,25,11
ATL,03/13/2013,ATL vs. LAL,W,241,96,37,79,46.8,8,22,36.4,14,21,66.7,9,43,52,22,1,2,12,17,4
NYK,03/13/2013,NYK @ DEN,L,241,94,34,79,43,11,28,39.3,15,22,68.2,7,26,33,22,7,9,19,25,-23
DET,03/13/2013,DET @ GSW,L,241,97,40,89,44.9,5,17,29.4,12,14,85.7,14,24,38,26,6,0,9,22,-8
HOU,03/13/2013,HOU vs. PHX,W,239,111,39,76,51.3,10,21,47.6,23,30,76.7,11,35,46,26,10,5,22,12,30
DEN,03/13/2013,DEN vs. NYK,W,241,117,41,84,48.8,9,21,42.9,26,37,70.3,18,35,53,22,11,8,14,18,23
LAL,03/13/2013,LAL @ ATL,L,240,92,36,92,39.1,8,29,27.6,12,16,75,12,33,45,17,6,1,8,21,-4
CHI,03/13/2013,CHI @ SAC,L,239,79,32,83,38.6,2,21,9.5,13,15,86.7,12,27,39,19,2,3,17,19,-42
PHI,03/13/2013,PHI vs. MIA,L,240,94,40,85,47.1,7,18,38.9,7,12,58.3,13,27,40,29,10,3,12,22,-4
SAC,03/13/2013,SAC vs. CHI,W,240,121,45,83,54.2,9,23,39.1,22,26,84.6,7,33,40,17,9,3,5,16,42
LAC,03/13/2013,LAC vs. MEM,L,242,85,31,72,43.1,6,26,23.1,17,18,94.4,13,21,34,22,5,4,12,22,-11
TOR,03/13/2013,TOR @ BOS,L,240,88,34,79,43,3,13,23.1,17,19,89.5,7,27,34,17,11,6,17,23,-24
GSW,03/13/2013,GSW vs. DET,W,242,105,41,72,56.9,8,18,44.4,15,25,60,11,31,42,27,5,9,13,15,8
OKC,03/13/2013,OKC vs. UTA,W,242,110,37,69,53.6,7,16,43.8,29,33,87.9,11,37,48,20,9,7,24,27,23
WAS,03/13/2013,WAS vs. MIL,W,240,106,43,86,50,8,16,50,12,24,50,13,35,48,25,8,0,13,17,13
IND,03/13/2013,IND vs. MIN,W,241,107,41,82,50,9,25,36,16,26,61.5,15,34,49,22,8,6,12,26,16
MIN,03/13/2013,MIN @ IND,L,240,91,35,80,43.8,6,19,31.6,15,18,83.3,10,26,36,19,4,4,12,26,-16
BOS,03/13/2013,BOS vs. TOR,W,239,112,39,76,51.3,6,15,40,28,35,80,6,34,40,29,11,7,14,19,24
MIA,03/13/2013,MIA @ PHI,W,240,98,35,75,46.7,5,20,25,23,27,85.2,10,29,39,25,7,6,13,10,4
UTA,03/13/2013,UTA @ OKC,L,240,87,28,80,35,5,15,33.3,26,33,78.8,13,22,35,21,13,6,18,25,-23
CHA,03/12/2013,CHA vs. BOS,W,240,100,35,77,45.5,6,17,35.3,24,30,80,16,32,48,20,8,3,10,18,26
SAS,03/12/2013,SAS @ MIN,L,239,83,29,82,35.4,9,29,31,16,18,88.9,8,31,39,19,9,4,16,21,-24
DAL,03/12/2013,DAL @ MIL,W,239,115,41,82,50,11,29,37.9,22,27,81.5,3,38,41,23,5,5,9,19,7
MEM,03/12/2013,MEM @ POR,W,240,102,39,76,51.3,3,11,27.3,21,31,67.7,9,28,37,31,10,7,11,24,5
ORL,03/12/2013,ORL vs. LAL,L,239,97,37,93,39.8,10,32,31.3,13,17,76.5,13,31,44,18,5,4,14,35,-9
MIN,03/12/2013,MIN vs. SAS,W,240,107,44,82,53.7,12,20,60,7,18,38.9,11,38,49,30,6,11,16,21,24
MIA,03/12/2013,MIA vs. ATL,W,240,98,35,82,42.7,6,20,30,22,30,73.3,14,31,45,27,14,4,14,14,17
NOH,03/12/2013,NOH @ BKN,L,240,98,40,78,51.3,5,16,31.3,13,15,86.7,11,20,31,23,6,9,13,25,-10
BOS,03/12/2013,BOS @ CHA,L,242,74,27,66,40.9,4,13,30.8,16,25,64,6,23,29,15,4,4,13,21,-26
ATL,03/12/2013,ATL @ MIA,L,240,81,33,78,42.3,5,22,22.7,10,14,71.4,10,33,43,19,11,1,22,25,-17
MIL,03/12/2013,MIL vs. DAL,L,240,108,43,89,48.3,8,21,38.1,14,17,82.4,7,35,42,30,8,6,9,22,-7
LAL,03/12/2013,LAL @ ORL,W,239,106,34,73,46.6,9,25,36,29,47,61.7,7,34,41,20,8,5,10,16,9
CLE,03/12/2013,CLE vs. WAS,W,238,95,34,83,41,8,26,30.8,19,25,76,14,34,48,24,8,2,11,25,5
BKN,03/12/2013,BKN vs. NOH,W,239,108,40,80,50,5,16,31.3,23,31,74.2,19,23,42,17,8,4,9,14,10
POR,03/12/2013,POR vs. MEM,L,240,97,32,79,40.5,5,16,31.3,28,29,96.6,14,32,46,17,6,6,16,23,-5
WAS,03/12/2013,WAS @ CLE,L,240,90,31,76,40.8,5,17,29.4,23,28,82.1,11,35,46,20,4,5,14,22,-5
SAS,03/11/2013,SAS vs. OKC,W,239,105,43,82,52.4,8,21,38.1,11,14,78.6,9,26,35,25,7,1,12,20,12
OKC,03/11/2013,OKC @ SAS,L,241,93,33,77,42.9,6,17,35.3,21,24,87.5,13,30,43,16,5,7,17,18,-12
DET,03/11/2013,DET @ UTA,L,239,90,34,80,42.5,7,20,35,15,18,83.3,6,24,30,14,5,5,7,15,-13
PHX,03/11/2013,PHX vs. DEN,L,241,93,35,84,41.7,6,20,30,17,22,77.3,12,31,43,25,11,5,18,21,-15
PHI,03/11/2013,PHI vs. BKN,W,240,106,40,76,52.6,8,15,53.3,18,27,66.7,9,26,35,31,5,4,6,15,9
NYK,03/11/2013,NYK @ GSW,L,239,63,20,73,27.4,5,27,18.5,18,28,64.3,11,31,42,12,7,2,13,27,-29
UTA,03/11/2013,UTA vs. DET,W,240,103,42,81,51.9,6,16,37.5,13,15,86.7,11,36,47,26,5,9,11,14,13
DEN,03/11/2013,DEN @ PHX,W,240,108,44,86,51.2,3,12,25,17,25,68,14,31,45,25,12,2,14,16,15
BKN,03/11/2013,BKN @ PHI,L,240,97,40,81,49.4,6,19,31.6,11,16,68.8,11,29,40,28,3,3,11,19,-9
GSW,03/11/2013,GSW vs. NYK,W,240,92,32,78,41,11,20,55,17,24,70.8,13,46,59,16,7,4,14,25,29
NOH,03/10/2013,NOH vs. POR,W,240,98,40,86,46.5,11,20,55,7,9,77.8,19,29,48,25,9,4,13,11,2
CHI,03/10/2013,CHI @ LAL,L,239,81,33,89,37.1,4,16,25,11,12,91.7,18,28,46,17,8,4,13,17,-9
PHI,03/10/2013,PHI @ ORL,L,241,91,40,86,46.5,5,12,41.7,6,10,60,8,30,38,26,9,6,12,13,-8
IND,03/10/2013,IND @ MIA,L,241,91,26,63,41.3,10,27,37,29,34,85.3,6,27,33,14,8,1,16,23,-14
POR,03/10/2013,POR @ NOH,L,241,96,37,76,48.7,11,25,44,11,12,91.7,6,24,30,20,8,1,11,10,-2
MIL,03/10/2013,MIL @ SAC,W,239,115,40,87,46,7,19,36.8,28,38,73.7,11,33,44,22,6,8,9,24,2
DET,03/10/2013,DET @ LAC,L,241,97,30,64,46.9,11,23,47.8,26,42,61.9,9,19,28,25,5,4,14,21,-32
SAC,03/10/2013,SAC vs. MIL,L,240,113,44,94,46.8,6,22,27.3,19,25,76,10,33,43,23,7,3,10,25,-2
DAL,03/10/2013,DAL @ MIN,W,239,100,42,92,45.7,8,21,38.1,8,10,80,15,44,59,27,7,5,12,15,23
CLE,03/10/2013,CLE @ TOR,L,239,96,36,86,41.9,7,21,33.3,17,27,63,10,35,45,20,6,2,13,29,-4
ORL,03/10/2013,ORL vs. PHI,W,240,99,41,83,49.4,12,27,44.4,5,7,71.4,5,36,41,28,4,9,16,14,8
BOS,03/10/2013,BOS @ OKC,L,241,79,29,77,37.7,7,20,35,14,20,70,10,34,44,17,5,5,18,23,-12
OKC,03/10/2013,OKC vs. BOS,W,241,91,30,68,44.1,4,16,25,27,33,81.8,3,38,41,21,9,6,14,22,12
MIA,03/10/2013,MIA vs. IND,W,238,105,38,68,55.9,7,14,50,22,31,71,4,24,28,20,10,5,12,29,14
TOR,03/10/2013,TOR vs. CLE,W,239,100,33,84,39.3,8,23,34.8,26,34,76.5,9,38,47,22,9,5,11,22,4
MIN,03/10/2013,MIN vs. DAL,L,240,77,32,88,36.4,2,18,11.1,11,14,78.6,8,32,40,21,6,4,9,18,-23
LAC,03/10/2013,LAC vs. DET,W,239,129,50,80,62.5,14,28,50,15,25,60,6,29,35,37,13,4,9,28,32
LAL,03/10/2013,LAL vs. CHI,W,242,90,39,86,45.3,5,26,19.2,7,14,50,19,31,50,21,5,9,13,16,9
CHA,03/09/2013,CHA @ WAS,L,241,87,32,79,40.5,5,15,33.3,18,23,78.3,7,25,32,19,8,2,12,21,-17
BKN,03/09/2013,BKN @ ATL,W,242,93,36,83,43.4,6,23,26.1,15,22,68.2,9,34,43,20,12,6,9,15,13
NYK,03/09/2013,NYK vs. UTA,W,239,113,38,75,50.7,13,32,40.6,24,30,80,8,31,39,21,11,3,12,19,29
MIN,03/09/2013,MIN @ DEN,L,240,88,35,84,41.7,5,18,27.8,13,19,68.4,10,30,40,23,5,7,22,21,-23
ATL,03/09/2013,ATL vs. BKN,L,240,80,32,77,41.6,5,18,27.8,11,16,68.8,13,31,44,20,3,2,17,20,-13
UTA,03/09/2013,UTA @ NYK,L,240,84,30,78,38.5,8,26,30.8,16,21,76.2,11,29,40,13,4,2,19,23,-29
PHX,03/09/2013,PHX vs. HOU,W,239,107,37,82,45.1,8,18,44.4,25,39,64.1,17,30,47,18,13,4,16,20,2
GSW,03/09/2013,GSW vs. MIL,L,241,93,37,82,45.1,6,15,40,13,20,65,12,35,47,21,4,1,17,21,-10
MEM,03/09/2013,MEM vs. NOH,W,241,96,38,81,46.9,4,13,30.8,16,20,80,14,29,43,21,7,11,10,16,11
NOH,03/09/2013,NOH @ MEM,L,241,85,34,79,43,2,12,16.7,15,17,88.2,11,31,42,17,4,1,12,19,-11
DEN,03/09/2013,DEN vs. MIN,W,239,111,42,78,53.8,9,17,52.9,18,22,81.8,6,37,43,23,13,8,19,21,23
HOU,03/09/2013,HOU @ PHX,L,240,105,37,86,43,19,41,46.3,12,18,66.7,15,24,39,22,10,5,19,24,-2
MIL,03/09/2013,MIL @ GSW,W,238,103,38,78,48.7,13,28,46.4,14,19,73.7,6,36,42,29,8,5,15,20,10
WAS,03/09/2013,WAS vs. CHA,W,241,104,35,70,50,10,18,55.6,24,32,75,9,36,45,23,6,5,16,26,17
OKC,03/08/2013,OKC @ CHA,W,239,116,46,81,56.8,12,24,50,12,16,75,12,37,49,28,5,8,11,19,22
POR,03/08/2013,POR @ SAS,W,240,136,53,86,61.6,13,21,61.9,17,21,81,8,30,38,27,8,6,10,17,30
PHX,03/08/2013,PHX @ SAC,L,240,112,43,90,47.8,7,23,30.4,19,23,82.6,12,26,38,33,9,6,13,17,-9
CHA,03/08/2013,CHA vs. OKC,L,240,94,35,85,41.2,7,23,30.4,17,25,68,14,23,37,25,3,6,8,15,-22
CHI,03/08/2013,CHI vs. UTA,W,241,89,30,81,37,4,17,23.5,25,30,83.3,21,29,50,19,8,1,11,16,1
SAS,03/08/2013,SAS vs. POR,L,239,106,44,84,52.4,6,19,31.6,12,15,80,7,22,29,22,5,3,12,17,-30
UTA,03/08/2013,UTA @ CHI,L,241,88,37,81,45.7,2,10,20,12,18,66.7,17,29,46,18,6,11,14,22,-1
DAL,03/08/2013,DAL @ DET,W,241,102,41,78,52.6,11,22,50,9,15,60,4,37,41,29,6,5,12,15,3
HOU,03/08/2013,HOU @ GSW,W,239,94,27,74,36.5,15,35,42.9,25,34,73.5,7,38,45,21,11,2,12,17,6
ATL,03/08/2013,ATL @ BOS,L,264,102,40,88,45.5,9,27,33.3,13,17,76.5,10,31,41,32,7,3,14,17,-5
BKN,03/08/2013,BKN vs. WAS,W,241,95,32,81,39.5,12,27,44.4,19,33,57.6,18,43,61,14,4,2,18,19,17
BOS,03/08/2013,BOS vs. ATL,W,265,107,40,78,51.3,10,20,50,17,20,85,2,33,35,23,9,3,15,17,5
SAC,03/08/2013,SAC vs. PHX,W,240,121,45,82,54.9,13,27,48.1,18,21,85.7,6,32,38,30,8,4,15,21,9
MEM,03/08/2013,MEM @ CLE,W,240,103,45,86,52.3,4,11,36.4,9,11,81.8,9,28,37,30,10,6,12,15,11
MIA,03/08/2013,MIA vs. PHI,W,239,102,42,79,53.2,8,21,38.1,10,13,76.9,10,29,39,23,10,7,15,9,9
IND,03/08/2013,IND @ ORL,W,239,115,43,83,51.8,11,19,57.9,18,23,78.3,13,32,45,33,5,9,12,19,29
CLE,03/08/2013,CLE vs. MEM,L,239,92,33,72,45.8,6,14,42.9,20,26,76.9,7,26,33,19,5,7,15,17,-11
LAL,03/08/2013,LAL vs. TOR,W,265,118,39,91,42.9,14,39,35.9,26,36,72.2,14,33,47,23,10,5,13,14,2
